"item_id","location_id","_date"
"500-027265",14,"2022-01-01"
"500-034211",14,"2022-01-01"
"500-002657",14,"2022-01-01"
"500-023316",14,"2022-01-01"
"500-022685",14,"2022-01-01"
"500-033090",14,"2022-01-01"
"500-035782",14,"2022-01-01"
"500-053638",14,"2022-01-01"
"500-038184",14,"2022-01-01"
"500-029807",14,"2022-01-01"
"500-065059",14,"2022-01-01"
"500-031967",14,"2022-01-01"
"500-025623",14,"2022-01-01"
"500-043799",14,"2022-01-01"
"500-002470",14,"2022-01-01"
"500-011404",14,"2022-01-01"
"500-056881",14,"2022-01-01"
"500-041437",14,"2022-01-01"
"500-043256",14,"2022-01-01"
"500-050222",14,"2022-01-01"
"500-060176",14,"2022-01-01"
"500-054351",14,"2022-01-01"
"500-056530",14,"2022-01-01"
"500-066664",14,"2022-01-01"
"500-063284",14,"2022-01-01"
"500-031927",14,"2022-01-01"
"500-026820",14,"2022-01-01"
"500-046339",14,"2022-01-01"
"500-029847",14,"2022-01-01"
"500-002430",14,"2022-01-01"
"500-060948",14,"2022-01-01"
"500-032764",14,"2022-01-01"
"500-028065",14,"2022-01-01"
"500-062298",14,"2022-01-01"
"500-002981",14,"2022-01-01"
"500-025663",14,"2022-01-01"
"500-036617",14,"2022-01-01"
"500-043216",14,"2022-01-01"
"500-053190",14,"2022-01-01"
"500-031159",14,"2022-01-01"
"500-013083",14,"2022-01-01"
"500-054478",14,"2022-01-01"
"500-015791",14,"2022-01-01"
"500-029750",14,"2022-01-01"
"500-022644",14,"2022-01-01"
"500-055995",14,"2022-01-01"
"500-063062",14,"2022-01-01"
"500-046450",14,"2022-01-01"
"500-066933",14,"2022-01-01"
"500-000889",14,"2022-01-01"
"500-018458",14,"2022-01-01"
"500-039496",14,"2022-01-01"
"500-003345",14,"2022-01-01"
"500-031670",14,"2022-01-01"
"500-016423",14,"2022-01-01"
"500-007236",14,"2022-01-01"
"500-026777",14,"2022-01-01"
"500-067151",14,"2022-01-01"
"500-065730",14,"2022-01-01"
"500-063022",14,"2022-01-01"
"500-051517",14,"2022-01-01"
"500-040302",14,"2022-01-01"
"500-041691",14,"2022-01-01"
"500-050084",14,"2022-01-01"
"500-066973",14,"2022-01-01"
"500-023658",14,"2022-01-01"
"500-064084",14,"2022-01-01"
"500-052973",14,"2022-01-01"
"500-065517",14,"2022-01-01"
"500-053151",14,"2022-01-01"
"500-051730",14,"2022-01-01"
"500-063205",14,"2022-01-01"
"500-031457",14,"2022-01-01"
"500-033236",14,"2022-01-01"
"500-003162",14,"2022-01-01"
"500-029886",14,"2022-01-01"
"500-008076",14,"2022-01-01"
"500-037345",14,"2022-01-01"
"500-038322",14,"2022-01-01"
"500-011934",14,"2022-01-01"
"500-062259",14,"2022-01-01"
"500-043718",14,"2022-01-01"
"500-006833",14,"2022-01-01"
"500-015847",14,"2022-01-01"
"500-011485",14,"2022-01-01"
"500-059596",14,"2022-01-01"
"500-048383",14,"2022-01-01"
"500-043297",14,"2022-01-01"
"500-034538",14,"2022-01-01"
"500-052482",14,"2022-01-01"
"500-063245",14,"2022-01-01"
"500-010499",14,"2022-01-01"
"500-046677",14,"2022-01-01"
"500-007051",14,"2022-01-01"
"500-038362",14,"2022-01-01"
"500-037305",14,"2022-01-01"
"500-019623",14,"2022-01-01"
"500-035564",14,"2022-01-01"
"500-012737",14,"2022-01-01"
"500-065098",14,"2022-01-01"
"500-003122",14,"2022-01-01"
"500-043758",14,"2022-01-01"
"500-002900",14,"2022-01-01"
"500-011974",14,"2022-01-01"
"500-060478",14,"2022-01-01"
"500-061814",14,"2022-01-01"
"500-044197",14,"2022-01-01"
"500-065967",14,"2022-01-01"
"500-042685",14,"2022-01-01"
"500-043316",14,"2022-01-01"
"500-050362",14,"2022-01-01"
"500-041577",14,"2022-01-01"
"500-017799",14,"2022-01-01"
"500-045404",14,"2022-01-01"
"500-054211",14,"2022-01-01"
"500-034908",14,"2022-01-01"
"500-064145",14,"2022-01-01"
"500-027102",14,"2022-01-01"
"500-009424",14,"2022-01-01"
"500-006443",14,"2022-01-01"
"500-002530",14,"2022-01-01"
"500-046239",14,"2022-01-01"
"500-037284",14,"2022-01-01"
"500-063384",14,"2022-01-01"
"500-065496",14,"2022-01-01"
"500-048242",14,"2022-01-01"
"500-064105",14,"2022-01-01"
"500-045444",14,"2022-01-01"
"500-056430",14,"2022-01-01"
"500-047225",14,"2022-01-01"
"500-041886",14,"2022-01-01"
"500-062617",14,"2022-01-01"
"500-050322",14,"2022-01-01"
"500-052543",14,"2022-01-01"
"500-002570",14,"2022-01-01"
"500-028125",14,"2022-01-01"
"500-039730",14,"2022-01-01"
"500-034136",14,"2022-01-01"
"500-009464",14,"2022-01-01"
"500-036757",14,"2022-01-01"
"500-043699",14,"2022-01-01"
"500-044418",14,"2022-01-01"
"500-035914",14,"2022-01-01"
"500-010097",14,"2022-01-01"
"500-029907",14,"2022-01-01"
"500-038084",14,"2022-01-01"
"500-053738",14,"2022-01-01"
"500-051159",14,"2022-01-01"
"500-033190",14,"2022-01-01"
"500-030262",14,"2022-01-01"
"500-002757",14,"2022-01-01"
"500-025504",14,"2022-01-01"
"500-036570",14,"2022-01-01"
"500-028302",14,"2022-01-01"
"500-041710",14,"2022-01-01"
"500-052764",14,"2022-01-01"
"500-062430",14,"2022-01-01"
"500-060251",14,"2022-01-01"
"500-040283",14,"2022-01-01"
"500-051927",14,"2022-01-01"
"500-019834",14,"2022-01-01"
"500-012491",14,"2022-01-01"
"500-005827",14,"2022-01-01"
"500-053778",14,"2022-01-01"
"500-051119",14,"2022-01-01"
"500-005596",14,"2022-01-01"
"500-012920",14,"2022-01-01"
"500-036530",14,"2022-01-01"
"500-018016",14,"2022-01-01"
"500-021437",14,"2022-01-01"
"500-060211",14,"2022-01-01"
"500-041750",14,"2022-01-01"
"500-052724",14,"2022-01-01"
"500-048025",14,"2022-01-01"
"500-064362",14,"2022-01-01"
"500-059630",14,"2022-01-01"
"500-047042",14,"2022-01-01"
"500-049807",14,"2022-01-01"
"500-007638",14,"2022-01-01"
"500-056704",14,"2022-01-01"
"500-004499",14,"2022-01-01"
"500-041603",14,"2022-01-01"
"500-052677",14,"2022-01-01"
"500-046933",14,"2022-01-01"
"500-051585",14,"2022-01-01"
"500-038458",14,"2022-01-01"
"500-051834",14,"2022-01-01"
"500-057297",14,"2022-01-01"
"500-003618",14,"2022-01-01"
"500-038197",14,"2022-01-01"
"500-029782",14,"2022-01-01"
"500-057758",14,"2022-01-01"
"500-033083",14,"2022-01-01"
"500-011630",14,"2022-01-01"
"500-021564",14,"2022-01-01"
"500-048908",14,"2022-01-01"
"500-006737",14,"2022-01-01"
"500-018145",14,"2022-01-01"
"500-043022",14,"2022-01-01"
"500-052637",14,"2022-01-01"
"500-045730",14,"2022-01-01"
"500-047151",14,"2022-01-01"
"500-059723",14,"2022-01-01"
"500-066410",14,"2022-01-01"
"500-064271",14,"2022-01-01"
"500-004968",14,"2022-01-01"
"500-003658",14,"2022-01-01"
"500-067183",14,"2022-01-01"
"500-042800",14,"2022-01-01"
"500-038418",14,"2022-01-01"
"500-016940",14,"2022-01-01"
"500-019927",14,"2022-01-01"
"500-027236",14,"2022-01-01"
"500-034242",14,"2022-01-01"
"500-009710",14,"2022-01-01"
"500-036423",14,"2022-01-01"
"500-002604",14,"2022-01-01"
"500-011670",14,"2022-01-01"
"500-034065",14,"2022-01-01"
"500-064599",14,"2022-01-01"
"500-002423",14,"2022-01-01"
"500-009886",14,"2022-01-01"
"500-032777",14,"2022-01-01"
"500-031485",14,"2022-01-01"
"500-026833",14,"2022-01-01"
"500-058558",14,"2022-01-01"
"500-029854",14,"2022-01-01"
"500-042259",14,"2022-01-01"
"500-061179",14,"2022-01-01"
"500-055691",14,"2022-01-01"
"500-061907",14,"2022-01-01"
"500-058097",14,"2022-01-01"
"500-065874",14,"2022-01-01"
"500-014578",14,"2022-01-01"
"500-016319",14,"2022-01-01"
"500-041464",14,"2022-01-01"
"500-064056",14,"2022-01-01"
"500-028808",14,"2022-01-01"
"500-047376",14,"2022-01-01"
"500-045517",14,"2022-01-01"
"500-011417",14,"2022-01-01"
"500-036644",14,"2022-01-01"
"500-034025",14,"2022-01-01"
"500-063758",14,"2022-01-01"
"500-016696",14,"2022-01-01"
"500-035807",14,"2022-01-01"
"500-065834",14,"2022-01-01"
"500-014538",14,"2022-01-01"
"500-063297",14,"2022-01-01"
"500-035079",14,"2022-01-01"
"500-047336",14,"2022-01-01"
"500-030499",14,"2022-01-01"
"500-056523",14,"2022-01-01"
"500-041995",14,"2022-01-01"
"500-064016",14,"2022-01-01"
"500-043245",14,"2022-01-01"
"500-062704",14,"2022-01-01"
"500-001610",14,"2022-01-01"
"500-029995",14,"2022-01-01"
"500-035986",14,"2022-01-01"
"500-005763",14,"2022-01-01"
"500-035437",14,"2022-01-01"
"500-022881",14,"2022-01-01"
"500-015954",14,"2022-01-01"
"500-066239",14,"2022-01-01"
"500-009139",14,"2022-01-01"
"500-030518",14,"2022-01-01"
"500-041814",14,"2022-01-01"
"500-052860",14,"2022-01-01"
"500-058156",14,"2022-01-01"
"500-065404",14,"2022-01-01"
"500-057131",14,"2022-01-01"
"500-046724",14,"2022-01-01"
"500-055750",14,"2022-01-01"
"500-061577",14,"2022-01-01"
"500-042657",14,"2022-01-01"
"500-037799",14,"2022-01-01"
"500-051623",14,"2022-01-01"
"500-053042",14,"2022-01-01"
"500-037216",14,"2022-01-01"
"500-063699",14,"2022-01-01"
"500-033365",14,"2022-01-01"
"500-015914",14,"2022-01-01"
"500-066279",14,"2022-01-01"
"500-064418",14,"2022-01-01"
"500-045159",14,"2022-01-01"
"500-047738",14,"2022-01-01"
"500-036785",14,"2022-01-01"
"500-027190",14,"2022-01-01"
"500-048290",14,"2022-01-01"
"500-059485",14,"2022-01-01"
"500-045496",14,"2022-01-01"
"500-041854",14,"2022-01-01"
"500-052820",14,"2022-01-01"
"500-052591",14,"2022-01-01"
"500-009179",14,"2022-01-01"
"500-043384",14,"2022-01-01"
"500-051663",14,"2022-01-01"
"500-063356",14,"2022-01-01"
"500-057171",14,"2022-01-01"
"500-061886",14,"2022-01-01"
"500-067225",14,"2022-01-01"
"500-065444",14,"2022-01-01"
"500-038599",14,"2022-01-01"
"500-040251",14,"2022-01-01"
"500-058331",14,"2022-01-01"
"500-046543",14,"2022-01-01"
"500-044322",14,"2022-01-01"
"500-057356",14,"2022-01-01"
"500-066591",14,"2022-01-01"
"500-036813",14,"2022-01-01"
"500-002785",14,"2022-01-01"
"500-009691",14,"2022-01-01"
"500-005504",14,"2022-01-01"
"500-016570",14,"2022-01-01"
"500-003216",14,"2022-01-01"
"500-031723",14,"2022-01-01"
"500-057699",14,"2022-01-01"
"500-033142",14,"2022-01-01"
"500-038868",14,"2022-01-01"
"500-067042",14,"2022-01-01"
"500-053265",14,"2022-01-01"
"500-051404",14,"2022-01-01"
"500-061750",14,"2022-01-01"
"500-006379",14,"2022-01-01"
"500-062913",14,"2022-01-01"
"500-039585",14,"2022-01-01"
"500-021954",14,"2022-01-01"
"500-032920",14,"2022-01-01"
"500-034383",14,"2022-01-01"
"500-039834",14,"2022-01-01"
"500-032491",14,"2022-01-01"
"500-031763",14,"2022-01-01"
"500-033102",14,"2022-01-01"
"500-012443",14,"2022-01-01"
"500-037071",14,"2022-01-01"
"500-007325",14,"2022-01-01"
"500-038016",14,"2022-01-01"
"500-029603",14,"2022-01-01"
"500-001986",14,"2022-01-01"
"500-044991",14,"2022-01-01"
"500-058433",14,"2022-01-01"
"500-044420",14,"2022-01-01"
"500-053896",14,"2022-01-01"
"500-023009",14,"2022-01-01"
"500-066293",14,"2022-01-01"
"500-064943",14,"2022-01-01"
"500-002087",14,"2022-01-01"
"500-030803",14,"2022-01-01"
"500-014413",14,"2022-01-01"
"500-038754",14,"2022-01-01"
"500-005206",14,"2022-01-01"
"500-016272",14,"2022-01-01"
"500-051689",14,"2022-01-01"
"500-035152",14,"2022-01-01"
"500-010560",14,"2022-01-01"
"500-055275",14,"2022-01-01"
"500-065121",14,"2022-01-01"
"500-053567",14,"2022-01-01"
"500-042372",14,"2022-01-01"
"500-051306",14,"2022-01-01"
"500-050695",14,"2022-01-01"
"500-060870",14,"2022-01-01"
"500-047792",14,"2022-01-01"
"500-025294",14,"2022-01-01"
"500-054229",14,"2022-01-01"
"500-034930",14,"2022-01-01"
"500-020674",14,"2022-01-01"
"500-007996",14,"2022-01-01"
"500-001335",14,"2022-01-01"
"500-024707",14,"2022-01-01"
"500-037773",14,"2022-01-01"
"500-029101",14,"2022-01-01"
"500-010707",14,"2022-01-01"
"500-031246",14,"2022-01-01"
"500-007600",14,"2022-01-01"
"500-038533",14,"2022-01-01"
"500-035335",14,"2022-01-01"
"500-041768",14,"2022-01-01"
"500-060229",14,"2022-01-01"
"500-006393",14,"2022-01-01"
"500-011294",14,"2022-01-01"
"500-047804",14,"2022-01-01"
"500-048863",14,"2022-01-01"
"500-049041",14,"2022-01-01"
"500-031789",14,"2022-01-01"
"500-046026",14,"2022-01-01"
"500-063414",14,"2022-01-01"
"500-042155",14,"2022-01-01"
"500-051121",14,"2022-01-01"
"500-053740",14,"2022-01-01"
"500-037514",14,"2022-01-01"
"500-016055",14,"2022-01-01"
"500-007640",14,"2022-01-01"
"500-065689",14,"2022-01-01"
"500-030795",14,"2022-01-01"
"500-062408",14,"2022-01-01"
"500-043149",14,"2022-01-01"
"500-036087",14,"2022-01-01"
"500-041728",14,"2022-01-01"
"500-050943",14,"2022-01-01"
"500-045394",14,"2022-01-01"
"500-015668",14,"2022-01-01"
"500-036548",14,"2022-01-01"
"500-063454",14,"2022-01-01"
"500-025172",14,"2022-01-01"
"500-004982",14,"2022-01-01"
"500-032075",14,"2022-01-01"
"500-018991",14,"2022-01-01"
"500-037924",14,"2022-01-01"
"500-038943",14,"2022-01-01"
"500-065708",14,"2022-01-01"
"500-020823",14,"2022-01-01"
"500-008269",14,"2022-01-01"
"500-062046",14,"2022-01-01"
"500-050573",14,"2022-01-01"
"500-048413",14,"2022-01-01"
"500-064754",14,"2022-01-01"
"500-059206",14,"2022-01-01"
"500-036978",14,"2022-01-01"
"500-066135",14,"2022-01-01"
"500-047474",14,"2022-01-01"
"500-054400",14,"2022-01-01"
"500-045215",14,"2022-01-01"
"500-023620",14,"2022-01-01"
"500-032035",14,"2022-01-01"
"500-059789",14,"2022-01-01"
"500-062878",14,"2022-01-01"
"500-009275",14,"2022-01-01"
"500-036146",14,"2022-01-01"
"500-027753",14,"2022-01-01"
"500-006212",14,"2022-01-01"
"500-015266",14,"2022-01-01"
"500-028734",14,"2022-01-01"
"500-016194",14,"2022-01-01"
"500-007781",14,"2022-01-01"
"500-033817",14,"2022-01-01"
"500-038903",14,"2022-01-01"
"500-010686",14,"2022-01-01"
"500-065748",14,"2022-01-01"
"500-067129",14,"2022-01-01"
"500-065287",14,"2022-01-01"
"500-063824",14,"2022-01-01"
"500-036938",14,"2022-01-01"
"500-045255",14,"2022-01-01"
"500-048453",14,"2022-01-01"
"500-041326",14,"2022-01-01"
"500-052352",14,"2022-01-01"
"500-036489",14,"2022-01-01"
"500-048674",14,"2022-01-01"
"500-002489",14,"2022-01-01"
"500-047613",14,"2022-01-01"
"500-060440",14,"2022-01-01"
"500-043760",14,"2022-01-01"
"500-040492",14,"2022-01-01"
"500-051287",14,"2022-01-01"
"500-024349",14,"2022-01-01"
"500-044850",14,"2022-01-01"
"500-057824",14,"2022-01-01"
"500-057595",14,"2022-01-01"
"500-053957",14,"2022-01-01"
"500-051748",14,"2022-01-01"
"500-035093",14,"2022-01-01"
"500-053129",14,"2022-01-01"
"500-003964",14,"2022-01-01"
"500-029080",14,"2022-01-01"
"500-014863",14,"2022-01-01"
"500-011132",14,"2022-01-01"
"500-004654",14,"2022-01-01"
"500-043720",14,"2022-01-01"
"500-052135",14,"2022-01-01"
"500-062261",14,"2022-01-01"
"500-056046",14,"2022-01-01"
"500-048634",14,"2022-01-01"
"500-064573",14,"2022-01-01"
"500-061193",14,"2022-01-01"
"500-026568",14,"2022-01-01"
"500-003495",14,"2022-01-01"
"500-010950",14,"2022-01-01"
"500-053169",14,"2022-01-01"
"500-027534",14,"2022-01-01"
"500-034540",14,"2022-01-01"
"500-028553",14,"2022-01-01"
"500-023447",14,"2022-01-01"
"500-056589",14,"2022-01-01"
"500-027885",14,"2022-01-01"
"500-006126",14,"2022-01-01"
"500-047700",14,"2022-01-01"
"500-056115",14,"2022-01-01"
"500-066241",14,"2022-01-01"
"500-052066",14,"2022-01-01"
"500-050607",14,"2022-01-01"
"500-064991",14,"2022-01-01"
"500-062332",14,"2022-01-01"
"500-060553",14,"2022-01-01"
"500-038249",14,"2022-01-01"
"500-040581",14,"2022-01-01"
"500-044943",14,"2022-01-01"
"500-057937",14,"2022-01-01"
"500-020329",14,"2022-01-01"
"500-046293",14,"2022-01-01"
"500-053844",14,"2022-01-01"
"500-057109",14,"2022-01-01"
"500-003586",14,"2022-01-01"
"500-004707",14,"2022-01-01"
"500-025246",14,"2022-01-01"
"500-018714",14,"2022-01-01"
"500-002015",14,"2022-01-01"
"500-052858",14,"2022-01-01"
"500-062372",14,"2022-01-01"
"500-060513",14,"2022-01-01"
"500-052026",14,"2022-01-01"
"500-050647",14,"2022-01-01"
"500-066201",14,"2022-01-01"
"500-047740",14,"2022-01-01"
"500-056155",14,"2022-01-01"
"500-038209",14,"2022-01-01"
"500-049093",14,"2022-01-01"
"500-058686",14,"2022-01-01"
"500-055080",14,"2022-01-01"
"500-044695",14,"2022-01-01"
"500-037049",14,"2022-01-01"
"500-032918",14,"2022-01-01"
"500-060734",14,"2022-01-01"
"500-056372",14,"2022-01-01"
"500-066026",14,"2022-01-01"
"500-027600",14,"2022-01-01"
"500-025061",14,"2022-01-01"
"500-015335",14,"2022-01-01"
"500-021112",14,"2022-01-01"
"500-032166",14,"2022-01-01"
"500-023773",14,"2022-01-01"
"500-030707",14,"2022-01-01"
"500-002232",14,"2022-01-01"
"500-011246",14,"2022-01-01"
"500-037837",14,"2022-01-01"
"500-020930",14,"2022-01-01"
"500-042448",14,"2022-01-01"
"500-037586",14,"2022-01-01"
"500-016548",14,"2022-01-01"
"500-014329",14,"2022-01-01"
"500-065394",14,"2022-01-01"
"500-063937",14,"2022-01-01"
"500-064607",14,"2022-01-01"
"500-045346",14,"2022-01-01"
"500-056332",14,"2022-01-01"
"500-047527",14,"2022-01-01"
"500-062115",14,"2022-01-01"
"500-050420",14,"2022-01-01"
"500-002272",14,"2022-01-01"
"500-030747",14,"2022-01-01"
"500-006301",14,"2022-01-01"
"500-066818",14,"2022-01-01"
"500-018573",14,"2022-01-01"
"500-034634",14,"2022-01-01"
"500-009366",14,"2022-01-01"
"500-063149",14,"2022-01-01"
"500-028269",14,"2022-01-01"
"500-064786",14,"2022-01-01"
"500-065215",14,"2022-01-01"
"500-058747",14,"2022-01-01"
"500-042046",14,"2022-01-01"
"500-037188",14,"2022-01-01"
"500-022321",14,"2022-01-01"
"500-031355",14,"2022-01-01"
"500-038991",14,"2022-01-01"
"500-003660",14,"2022-01-01"
"500-033885",14,"2022-01-01"
"500-042589",14,"2022-01-01"
"500-035226",14,"2022-01-01"
"500-014767",14,"2022-01-01"
"500-011387",14,"2022-01-01"
"500-045708",14,"2022-01-01"
"500-050850",14,"2022-01-01"
"500-045287",14,"2022-01-01"
"500-032899",14,"2022-01-01"
"500-047957",14,"2022-01-01"
"500-052380",14,"2022-01-01"
"500-061326",14,"2022-01-01"
"500-053613",14,"2022-01-01"
"500-065255",14,"2022-01-01"
"500-044714",14,"2022-01-01"
"500-014727",14,"2022-01-01"
"500-063088",14,"2022-01-01"
"500-024473",14,"2022-01-01"
"500-019121",14,"2022-01-01"
"500-001041",14,"2022-01-01"
"500-012035",14,"2022-01-01"
"500-036194",14,"2022-01-01"
"500-002194",14,"2022-01-01"
"500-026035",14,"2022-01-01"
"500-037620",14,"2022-01-01"
"500-042221",14,"2022-01-01"
"500-051255",14,"2022-01-01"
"500-053434",14,"2022-01-01"
"500-063760",14,"2022-01-01"
"500-058891",14,"2022-01-01"
"500-053985",14,"2022-01-01"
"500-065072",14,"2022-01-01"
"500-006899",14,"2022-01-01"
"500-066380",14,"2022-01-01"
"500-060492",14,"2022-01-01"
"500-028581",14,"2022-01-01"
"500-032280",14,"2022-01-01"
"500-052999",14,"2022-01-01"
"500-027857",14,"2022-01-01"
"500-007885",14,"2022-01-01"
"500-020767",14,"2022-01-01"
"500-033713",14,"2022-01-01"
"500-031172",14,"2022-01-01"
"500-005355",14,"2022-01-01"
"500-016321",14,"2022-01-01"
"500-007534",14,"2022-01-01"
"500-014540",14,"2022-01-01"
"500-029012",14,"2022-01-01"
"500-051215",14,"2022-01-01"
"500-050786",14,"2022-01-01"
"500-004309",14,"2022-01-01"
"500-058209",14,"2022-01-01"
"500-038910",14,"2022-01-01"
"500-024903",14,"2022-01-01"
"500-016187",14,"2022-01-01"
"500-061628",14,"2022-01-01"
"500-020870",14,"2022-01-01"
"500-033804",14,"2022-01-01"
"500-036155",14,"2022-01-01"
"500-066918",14,"2022-01-01"
"500-006201",14,"2022-01-01"
"500-004460",14,"2022-01-01"
"500-021052",14,"2022-01-01"
"500-050520",14,"2022-01-01"
"500-032858",14,"2022-01-01"
"500-056232",14,"2022-01-01"
"500-059255",14,"2022-01-01"
"500-063837",14,"2022-01-01"
"500-065294",14,"2022-01-01"
"500-063586",14,"2022-01-01"
"500-037109",14,"2022-01-01"
"500-040329",14,"2022-01-01"
"500-042548",14,"2022-01-01"
"500-020830",14,"2022-01-01"
"500-033844",14,"2022-01-01"
"500-063009",14,"2022-01-01"
"500-037937",14,"2022-01-01"
"500-038950",14,"2022-01-01"
"500-064288",14,"2022-01-01"
"500-066958",14,"2022-01-01"
"500-017454",14,"2022-01-01"
"500-009226",14,"2022-01-01"
"500-036115",14,"2022-01-01"
"500-048400",14,"2022-01-01"
"500-064747",14,"2022-01-01"
"500-059215",14,"2022-01-01"
"500-047467",14,"2022-01-01"
"500-062055",14,"2022-01-01"
"500-050560",14,"2022-01-01"
"500-053692",14,"2022-01-01"
"500-044795",14,"2022-01-01"
"500-061180",14,"2022-01-01"
"500-003149",14,"2022-01-01"
"500-053904",14,"2022-01-01"
"500-047640",14,"2022-01-01"
"500-059032",14,"2022-01-01"
"500-048627",14,"2022-01-01"
"500-060413",14,"2022-01-01"
"500-032241",14,"2022-01-01"
"500-030420",14,"2022-01-01"
"500-013700",14,"2022-01-01"
"500-027527",14,"2022-01-01"
"500-050288",14,"2022-01-01"
"500-009001",14,"2022-01-01"
"500-028540",14,"2022-01-01"
"500-014581",14,"2022-01-01"
"500-010943",14,"2022-01-01"
"500-008592",14,"2022-01-01"
"500-007844",14,"2022-01-01"
"500-057586",14,"2022-01-01"
"500-003109",14,"2022-01-01"
"500-044843",14,"2022-01-01"
"500-051294",14,"2022-01-01"
